id;catalogNumber;description;gpsLength;gpsWidth;gpsLengthPosition;gpsWidthPosition;indexLevel
16276;90;3M7H2;13.0;95.0;S;E;33
16043;6;M5AGI;13.0;97.0;S;E;33
21040;92;R92HQ;15.0;93.0;S;E;33
17749;8;YQ5CB;17.0;94.0;S;E;33
22990;57;HDDJ9;17.0;96.0;S;E;33
20903;71;6MT4S;20.0;97.0;S;E;33
21920;19;OAZDU;20.0;99.0;S;E;33
20306;0;XY5LI;22.0;6.0;S;E;33
22278;32;J829I;21.0;39.0;N;W;33
21130;40;ENINS;23.0;9.0;S;E;33
11546;36;HDS9H;23.0;17.0;S;E;33
17843;96;C9XIP;23.0;19.0;S;E;33
13528;74;BEMZJ;23.0;21.0;S;E;33
20688;54;MTRWW;24.0;6.0;S;E;33
21198;5;MACET;24.0;27.0;S;E;33
22735;9;0CTF9;26.0;23.0;S;E;33
20276;2;DXYEL;26.0;27.0;S;W;33
22923;85;EHQET;22.0;47.0;N;E;33
16848;54;06X8R;22.0;49.0;S;E;33
14907;91;5B98J;22.0;54.0;S;E;33
20839;79;H3R2H;22.0;56.0;N;E;33
19343;62;LZ8ZZ;23.0;41.0;S;E;33
21103;64;P7GVG;23.0;45.0;S;E;33
20137;83;WCBLU;25.0;42.0;S;E;33
21990;50;2F9B2;25.0;44.0;S;E;33
23551;21;GER8P;26.0;50.0;S;E;33
16603;76;BNWCZ;26.0;52.0;S;E;33
20698;24;R6KR9;27.0;9.0;S;E;33
21165;10;MHPSI;27.0;11.0;S;E;33
23561;73;3LRQG;27.0;15.0;S;E;33
16309;88;72XOH;27.0;21.0;S;E;33
19881;66;RBXA4;27.0;32.0;S;E;33
19041;67;A1PCB;27.0;36.0;S;E;33
19284;88;EYJ97;27.0;38.0;S;E;33
15402;23;H8MEO;27.0;40.0;S;W;33
17236;60;NIWWT;21.0;62.0;S;E;33
13904;72;W16I8;21.0;66.0;S;E;33
15552;80;EALXY;21.0;68.0;S;E;33
19535;90;JGISJ;25.0;64.0;S;E;33
17555;64;ZN5LP;25.0;68.0;S;E;33
22818;98;A1UZM;28.0;67.0;S;E;33
21000;46;QO455;29.0;38.0;N;E;33
22231;75;B2DQI;29.0;61.0;S;E;33
22607;17;SRUEL;21.0;90.0;S;E;33
16654;73;5LS0J;25.0;71.0;S;E;33
24827;60;HTM9P;23.0;89.0;S;E;33
22976;83;QCI6U;26.0;79.0;S;E;33
18339;65;XIPF1;28.0;79.0;S;E;33
21290;54;BWW7D;29.0;84.0;S;E;33
24924;35;F44HR;25.0;85.0;S;E;33
23099;25;2EGQG;25.0;87.0;S;E;33
22555;38;M3SBI;31.0;10.0;S;E;33
24251;20;Q4BTY;33.0;12.0;S;E;33
19360;19;UFMJT;38.0;11.0;S;E;33
21564;74;16ALX;39.0;7.0;S;E;33
21342;88;Q0ALT;34.0;21.0;S;E;33
22402;42;AS661;37.0;15.0;S;E;33
23524;88;537ME;38.0;19.0;S;E;33
24830;97;CTSUV;41.0;26.0;S;E;33
15922;24;05UIZ;42.0;14.0;S;E;33
18700;92;6TEMW;42.0;16.0;S;E;33
21610;43;J4VLZ;42.0;18.0;S;E;33
21752;44;QUCBW;48.0;7.0;S;E;33
22090;32;UH5L1;48.0;11.0;S;E;33
21656;16;6OIKW;44.0;12.0;S;E;33
23410;38;X14J2;48.0;13.0;S;E;33
18953;18;1XBRW;45.0;19.0;S;E;33
21332;48;5R5XB;46.0;17.0;N;E;33
18731;9;9WE9A;47.0;19.0;S;E;33
17562;89;MEP8F;45.0;21.0;S;E;33
17768;41;I8ZM6;45.0;25.0;N;E;33
19801;32;762MP;47.0;21.0;S;E;33
24200;2;U9QB9;49.0;23.0;S;E;33
20211;20;4JS6G;49.0;27.0;S;E;33
22259;93;LWPG3;52.0;6.0;N;E;33
22170;9;C3A52;52.0;12.0;S;E;33
15798;4;UUDTU;56.0;6.0;S;W;33
21529;36;YMM9E;56.0;8.0;S;E;33
18756;1;A8BJ0;58.0;7.0;S;E;33
18487;48;54TP6;56.0;12.0;S;E;33
24922;67;4ORFN;59.0;13.0;S;E;33
21113;88;VIUHX;60.0;9.0;S;E;33
24006;18;YCC0A;81.0;5.0;S;E;33
23182;15;SA2SK;64.0;6.0;S;E;33
17916;43;DPCJ8;66.0;6.0;S;E;33
19713;80;FD03T;73.0;7.0;S;E;33
22397;30;SQM2P;62.0;9.0;S;E;33
13701;69;AL6SK;67.0;8.0;S;E;33
21059;14;B45P7;69.0;9.0;S;E;33
16594;64;VGK1U;77.0;6.0;S;E;33
14278;1;FZT4A;80.0;9.0;S;E;33
16526;52;3QQ7U;67.0;10.0;S;E;33
12541;65;GR42C;61.0;12.0;S;E;33
17165;96;LXOIZ;69.0;11.0;S;E;33
17579;5;ZWGBB;73.0;11.0;S;E;33
16813;80;9ZL81;77.0;10.0;S;W;33
16956;4;VA4Z1;78.0;13.0;S;E;33
20252;46;UGEAF;81.0;7.0;N;E;33
19561;8;2BUPP;85.0;7.0;S;E;33
17760;36;SRVCM;84.0;9.0;S;E;33
15804;35;IWB03;84.0;12.0;S;E;33
19100;93;WJ19K;52.0;14.0;S;E;33
23696;13;OBHWB;55.0;17.0;S;E;33
20161;20;U3LG9;51.0;20.0;S;W;33
23054;80;OEYW6;59.0;15.0;S;E;33
16808;1;9MFPM;59.0;17.0;S;E;33
18876;5;SO1Q7;65.0;14.0;S;E;33
13859;15;T1FQJ;61.0;16.0;S;E;33
21590;40;SQ2LQ;72.0;16.0;S;E;33
18182;95;UDL8N;70.0;17.0;S;E;33
20645;61;I5M6M;73.0;14.0;S;E;33
23739;3;7346Z;77.0;14.0;S;E;33
16087;58;YLVGY;76.0;16.0;S;E;33
17373;73;I0MB9;80.0;17.0;S;E;33
17362;19;K5G2U;65.0;18.0;S;W;33
21623;91;1KU4A;76.0;18.0;S;E;33
18888;86;12562;83.0;18.0;S;E;33
20784;3;B80ZO;65.0;20.0;N;E;33
23712;1;ZGAZ2;74.0;20.0;S;E;33
16365;81;0MXRM;80.0;19.0;S;E;33
23478;26;2I4BD;82.0;20.0;N;E;33
22573;0;HQPM2;86.0;10.0;S;E;33
22870;53;FL1Q0;90.0;11.0;N;W;33
19071;20;EY1Z3;94.0;5.0;S;E;33
24075;44;CSYNP;98.0;6.0;N;E;33
21591;87;T4HL7;95.0;11.0;N;W;33
20591;54;FUJJJ;96.0;9.0;S;E;33
16310;51;2DG6Y;98.0;8.0;S;E;33
13244;90;YPT7M;87.0;18.0;S;E;33
22316;26;Y8IF1;88.0;14.0;S;E;33
24300;40;OUD5M;93.0;17.0;S;E;33
19019;1;KLDPM;97.0;12.0;S;E;33
22876;57;WPZ4P;97.0;14.0;N;E;33
18917;72;U5AL6;87.0;20.0;S;E;33
17984;20;JDO29;91.0;19.0;N;E;33
18716;84;1JOP2;59.0;21.0;S;E;33
22905;35;XRA1A;58.0;23.0;S;E;33
20088;55;9LAVX;51.0;24.0;S;E;33
18159;81;VRGI2;68.0;21.0;S;E;33
20197;70;ZDKGW;62.0;24.0;S;E;33
22366;71;T3WSF;66.0;23.0;S;E;33
18983;68;VCCUI;68.0;23.0;S;E;33
22383;30;Z3RD1;55.0;25.0;S;E;33
16778;10;BLIWU;57.0;25.0;S;E;33
14333;50;D1YPU;68.0;25.0;S;E;33
22001;26;U911W;62.0;26.0;S;E;33
22102;5;1OP9H;66.0;27.0;S;E;33
23444;29;61H8R;74.0;22.0;S;E;33
24729;18;XMYS3;76.0;22.0;S;E;33
20234;67;TT4WB;84.0;22.0;S;E;33
17212;23;XCAMT;72.0;26.0;S;E;33
17865;17;BEVR7;85.0;24.0;S;E;33
16867;33;6NUY2;77.0;25.0;S;E;33
14221;78;R7J1H;83.0;26.0;S;E;33
19199;6;ANAWH;77.0;27.0;S;E;33
24850;38;5MFCJ;79.0;27.0;S;E;33
24354;39;84MW1;93.0;22.0;N;E;33
22796;91;KFAUK;94.0;26.0;S;E;33
20452;38;HGXZ8;96.0;26.0;S;E;33
21237;30;YL6SO;91.0;27.0;N;E;33
21711;29;TJXAD;41.0;28.0;S;E;33
24856;13;UG3WT;62.0;28.0;S;E;33
23756;98;YUBY5;72.0;28.0;S;E;33
24015;63;1A7V3;30.0;30.0;S;E;33
24954;20;VTC1Q;43.0;29.0;S;E;33
19554;28;NSGIU;48.0;30.0;S;E;33
21599;80;0FXDX;52.0;30.0;S;E;33
21157;40;AHWWJ;58.0;29.0;N;E;33
22238;96;ESUP5;37.0;32.0;S;E;33
23640;56;YLJTP;43.0;31.0;S;E;33
23070;6;OS6O5;47.0;31.0;S;W;33
17360;94;TW95K;65.0;31.0;S;W;33
23877;34;2Z3NQ;44.0;33.0;S;E;33
23645;88;YPXZ1;46.0;33.0;S;E;33
18032;32;O8A22;54.0;33.0;S;E;33
22199;99;VIVTP;30.0;47.0;N;E;33
23833;42;534XM;33.0;35.0;S;E;33
19022;67;R09HS;36.0;40.0;S;E;33
17807;62;8YGKB;31.0;41.0;S;E;33
17538;8;NUXPD;32.0;41.0;N;E;33
17873;89;QCS67;32.0;43.0;S;E;33
12353;70;TSZUV;34.0;49.0;N;E;33
14559;70;F8BEB;36.0;44.0;S;E;33
15293;93;8BQQT;36.0;48.0;S;E;33
16335;73;FTB0T;37.0;38.0;S;W;33
20808;9;VO0D7;40.0;39.0;N;W;33
16105;16;KKWLG;40.0;42.0;S;E;33
22546;46;U1XKO;40.0;46.0;S;E;33
15857;58;77U2C;40.0;49.0;S;E;33
22665;7;RDFXX;30.0;55.0;N;E;33
19400;49;Q8BDU;30.0;69.0;S;E;33
19541;94;2V71Z;31.0;55.0;S;E;33
17569;73;JNVJX;31.0;58.0;S;E;33
22754;27;M3VUT;32.0;66.0;S;E;33
22163;7;GKT1F;32.0;70.0;S;E;33
19440;81;WC8GZ;31.0;74.0;S;E;33
23187;3;NCOI1;31.0;82.0;S;W;33
20952;39;EO3JW;32.0;80.0;S;E;33
15889;96;LRZF9;33.0;52.0;S;E;33
22337;10;07SNB;33.0;62.0;S;E;33
18628;17;CHO4E;33.0;64.0;S;E;33
19679;75;R19VJ;31.0;84.0;N;E;33
22511;43;EYID1;30.0;90.0;S;E;33
17689;68;ERDLZ;35.0;62.0;N;E;33
19695;11;ND4NC;35.0;64.0;S;E;33
22762;99;GKI6A;37.0;52.0;S;W;33
16840;37;ZJ60U;37.0;54.0;S;E;33
17665;76;HGNFC;37.0;56.0;S;E;33
19480;59;Y9CMX;36.0;66.0;S;E;33
13481;47;XD0W6;39.0;51.0;S;E;33
23783;76;NSAHH;39.0;55.0;S;E;33
14581;11;5PUBN;40.0;59.0;S;E;33
20368;50;DV05Y;40.0;63.0;S;E;33
14021;76;2V493;35.0;75.0;S;E;33
17451;70;5D5FL;36.0;70.0;N;W;33
22390;40;PC24A;36.0;73.0;S;E;33
21886;54;69IP5;39.0;75.0;S;E;33
17691;75;PMQJB;35.0;77.0;N;E;33
14624;40;EFMYH;35.0;81.0;S;E;33
18525;36;CLS1E;39.0;81.0;S;E;33
19709;36;UEDYH;35.0;87.0;S;E;33
20374;43;I5G5A;38.0;90.0;S;E;33
23152;61;J76UV;39.0;84.0;S;E;33
18683;12;HGMVJ;52.0;34.0;S;E;33
14731;83;5T3LH;56.0;35.0;S;E;33
12678;23;BMP5Z;65.0;35.0;S;E;33
18645;4;OO828;50.0;36.0;S;E;33
13821;85;4BZTG;58.0;36.0;S;E;33
13495;55;ZT9YI;62.0;36.0;S;E;33
21037;61;URD6W;44.0;37.0;S;E;33
15202;46;G1WUY;44.0;39.0;S;E;33
21938;64;CE9GT;44.0;41.0;S;E;33
20677;60;CRXMR;50.0;40.0;S;E;33
19527;81;OQN5B;61.0;38.0;S;E;33
22840;27;M7P0Z;61.0;40.0;S;E;33
23791;94;VUAJG;65.0;39.0;S;E;33
19963;56;IVN90;55.0;41.0;S;E;33
16739;56;70ZB7;48.0;42.0;S;E;33
24622;6;VGZID;50.0;42.0;S;E;33
17730;36;K7OKS;47.0;46.0;N;E;33
18426;12;EMF9H;51.0;44.0;S;E;33
15929;94;SC16T;45.0;47.0;S;E;33
21274;81;N29A0;53.0;43.0;S;E;33
24431;58;IUE4Y;53.0;47.0;S;E;33
19763;94;6ZNU3;51.0;49.0;S;E;33
19407;28;0KJM8;59.0;42.0;S;E;33
21637;5;X8FX3;58.0;46.0;N;E;33
20636;34;V1ZCO;61.0;44.0;S;W;33
21089;43;CL6QK;65.0;41.0;S;E;33
15845;48;PVHAI;65.0;43.0;S;E;33
16135;31;8NXE8;62.0;46.0;S;E;33
22789;8;ZPNQ5;57.0;48.0;S;E;33
15960;41;HOFTM;64.0;47.0;S;E;33
11480;18;IWNSU;62.0;49.0;S;E;33
12074;64;7CV7V;43.0;51.0;N;E;33
17278;74;5FJXQ;43.0;55.0;S;E;33
23489;57;JBWMO;43.0;57.0;S;E;33
19911;73;HZ9PT;42.0;60.0;N;E;33
20437;50;DEANF;42.0;72.0;S;E;33
21587;58;XOEOQ;43.0;72.0;S;E;33
15098;0;UX6YV;41.0;76.0;S;E;33
13664;71;UIUPL;43.0;78.0;N;E;33
22879;40;FUCE5;43.0;80.0;S;E;33
21436;46;GW0DQ;47.0;50.0;S;E;33
17032;69;NG75Q;47.0;54.0;N;E;33
16930;29;XFF25;48.0;54.0;N;E;33
22914;22;NYC59;51.0;51.0;S;W;33
22577;45;ODI3V;54.0;53.0;N;E;33
19812;54;WJH4V;54.0;55.0;S;E;33
22292;27;ES6RP;57.0;50.0;S;E;33
18488;52;TTQ8J;55.0;51.0;S;E;33
15356;18;VYW25;56.0;54.0;S;E;33
24734;54;ROUJC;47.0;58.0;S;E;33
10743;32;XFFK8;50.0;57.0;S;E;33
14508;20;JJNP1;50.0;59.0;S;E;33
21470;84;JBEH4;44.0;64.0;S;E;33
19301;94;A4JUY;44.0;66.0;S;E;33
13116;0;JAYHK;46.0;60.0;S;E;33
9759;53;S9LWG;50.0;61.0;S;E;33
11261;37;P3JTC;50.0;63.0;S;E;33
12716;25;HZQMU;46.0;66.0;S;E;33
11697;2;FONYD;50.0;65.0;S;E;33
11529;77;FDGLS;44.0;68.0;N;E;33
10050;91;BZZWY;45.0;68.0;S;E;33
11303;95;AS5YJ;47.0;71.0;N;E;33
11184;61;6I9N6;47.0;75.0;S;E;33
12930;22;YF4PV;49.0;69.0;S;E;33
11947;57;Q3KCE;49.0;71.0;S;E;33
9353;84;7IBGV;49.0;73.0;S;E;33
14165;80;A88EU;54.0;60.0;S;E;33
15789;40;G16UW;53.0;64.0;S;E;33
20133;29;50W5O;54.0;62.0;N;E;33
16829;35;7ZIOK;57.0;62.0;S;E;33
16134;47;E9Q0U;57.0;64.0;S;E;33
11957;0;47NXH;53.0;68.0;S;E;33
9103;52;3FVD5;53.0;72.0;S;E;33
12331;82;G25PB;53.0;76.0;S;E;33
10331;35;STQS2;54.0;65.0;S;E;33
13039;94;JIU2I;57.0;66.0;S;E;33
9309;66;QOOOU;57.0;70.0;S;E;33
10136;52;3QHST;57.0;74.0;N;W;33
12324;41;1KFP3;56.0;76.0;S;E;33
21794;46;YGXRI;58.0;56.0;S;E;33
20165;75;QPPM6;58.0;58.0;S;E;33
23514;17;AXCTL;59.0;61.0;S;W;33
21924;91;YIRM3;60.0;52.0;S;E;33
21449;98;9S1PF;62.0;53.0;S;E;33
23550;74;BM1KN;60.0;57.0;S;E;33
19939;84;EBZ6C;64.0;51.0;S;E;33
19099;48;X3Y71;67.0;54.0;S;E;33
16411;39;YA0UW;65.0;57.0;S;E;33
21954;87;1Q4UQ;66.0;55.0;S;E;33
19784;86;4KXXH;60.0;59.0;N;E;33
17359;72;WOMG9;61.0;65.0;S;E;33
14946;31;OU0DB;61.0;67.0;S;E;33
18023;15;TPHUD;63.0;61.0;S;E;33
13736;46;58DNP;63.0;63.0;S;E;33
16740;64;HSKB5;60.0;73.0;S;E;33
15435;66;B6UUJ;60.0;75.0;S;W;33
14091;87;GTR82;61.0;69.0;S;E;33
16196;63;0VRAY;63.0;68.0;S;E;33
23216;60;OJCXT;64.0;72.0;S;E;33
19616;48;CMAPC;64.0;76.0;S;E;33
18420;42;DGDCZ;65.0;70.0;S;E;33
23183;1;2F7CE;66.0;70.0;S;E;33
17835;77;2AVJX;66.0;72.0;S;E;33
14133;41;996CL;67.0;68.0;N;E;33
16126;72;BG7AG;45.0;78.0;S;E;33
19310;33;94W85;51.0;77.0;S;E;33
18721;53;D4GZJ;45.0;81.0;S;E;33
13212;74;EYI8L;50.0;79.0;S;E;33
17427;54;L8EBF;50.0;81.0;S;E;33
20399;99;941UC;56.0;79.0;S;E;33
18529;66;NZK8X;44.0;83.0;S;E;33
20177;2;PM7P3;48.0;83.0;N;E;33
24031;72;CJIC7;48.0;85.0;S;E;33
19768;46;VIWFN;54.0;82.0;S;E;33
21005;27;N31FY;54.0;84.0;S;E;33
21108;22;SO36P;56.0;83.0;N;E;33
21111;17;7YW79;56.0;85.0;S;E;33
20706;4;XOOJY;58.0;77.0;N;E;33
18662;10;ALCI3;64.0;78.0;S;E;33
22791;99;5VRSW;60.0;79.0;S;E;33
14809;63;YCXIY;60.0;81.0;S;E;33
20675;33;NKJFX;63.0;80.0;S;E;33
20152;72;J9UOA;60.0;85.0;N;E;33
19758;22;J91FR;67.0;81.0;S;E;33
20090;35;IAEGA;67.0;83.0;N;E;33
24032;83;BX09R;42.0;86.0;N;E;33
21622;14;LP598;42.0;88.0;S;E;33
17298;16;H4FGC;46.0;89.0;S;E;33
20067;18;QTAFT;48.0;89.0;S;E;33
17262;63;K9SI0;52.0;88.0;S;E;33
16069;61;6XH7Z;57.0;87.0;S;W;33
19210;10;L8GQZ;59.0;87.0;S;E;33
23013;38;QJTT0;53.0;88.0;S;E;33
19686;90;90G54;59.0;90.0;S;E;33
20737;90;MF7O1;46.0;91.0;S;E;33
19590;52;IYIXE;57.0;91.0;N;E;33
21930;46;L1P09;63.0;88.0;S;E;33
23040;12;UIG3L;67.0;91.0;S;E;33
22226;1;EERP8;68.0;78.0;S;E;33
22262;44;8GP9P;69.0;31.0;S;E;33
22038;93;TVZM9;69.0;33.0;S;E;33
22174;54;482JD;70.0;29.0;S;E;33
21981;66;06DN0;81.0;29.0;S;E;33
15814;81;N7TXM;75.0;31.0;S;E;33
24178;85;IL6J5;77.0;31.0;S;E;33
17552;84;VUO8V;71.0;32.0;S;E;33
19013;88;OIEYN;81.0;33.0;S;E;33
22018;12;PHGNT;73.0;36.0;S;E;33
21160;51;RLI6Q;80.0;36.0;S;E;33
20515;64;TX5O8;69.0;38.0;S;E;33
20209;71;GRS58;75.0;37.0;S;E;33
24457;82;4F9SG;76.0;39.0;S;E;33
23150;98;4I22Q;78.0;39.0;S;E;33
19668;47;LK9HW;79.0;37.0;S;E;33
22221;96;F4VVZ;90.0;29.0;S;E;33
18366;17;6GFR9;87.0;30.0;S;E;33
24676;95;L3PTH;89.0;31.0;S;E;33
19866;7;HMDJK;94.0;32.0;S;E;33
19599;54;OLE7F;90.0;33.0;S;E;33
21553;61;8622W;82.0;34.0;S;E;33
20263;77;2NYA1;82.0;36.0;N;E;33
19280;78;IC8QU;90.0;35.0;S;E;33
24090;45;G3E1Z;94.0;34.0;S;E;33
20031;85;4WMGA;92.0;36.0;S;E;33
20965;93;GVYR8;84.0;38.0;S;E;33
19126;7;J4NRP;86.0;39.0;S;E;33
20081;24;DJVB8;90.0;39.0;S;E;33
22356;48;R0KMG;72.0;40.0;S;E;33
23285;55;QP7ES;86.0;41.0;S;E;33
18646;28;FT543;97.0;41.0;S;E;33
23630;84;7W91L;72.0;42.0;S;E;33
21646;98;GJ0JJ;72.0;44.0;S;E;33
21895;52;GFVT2;76.0;43.0;S;W;33
20117;23;86BH2;76.0;45.0;S;E;33
20846;5;NV5ZB;82.0;42.0;S;E;33
14422;77;FI2DG;78.0;44.0;N;E;33
18996;67;C9GBI;87.0;45.0;S;E;33
21025;8;6ZSKP;76.0;47.0;S;E;33
14744;10;K9T26;87.0;47.0;S;E;33
18397;18;WZWZ2;93.0;42.0;S;E;33
21697;41;ZIA6D;93.0;44.0;S;E;33
22503;12;DL1K0;93.0;46.0;S;E;33
24348;1;8CEU2;95.0;45.0;S;E;33
21949;67;NYSWL;80.0;48.0;S;E;33
23460;22;0T2Y1;81.0;48.0;S;E;33
22706;76;VVZ7P;97.0;49.0;N;E;33
23134;51;8YRZO;98.0;35.0;S;E;33
16670;82;229XR;71.0;55.0;S;W;33
21723;39;YGATB;69.0;60.0;S;E;33
17486;57;5URID;69.0;62.0;S;E;33
16177;94;TFQGK;70.0;73.0;S;W;33
19097;17;NWSB0;70.0;75.0;S;E;33
18778;63;B8Y7A;71.0;57.0;S;E;33
20005;30;V09W9;71.0;61.0;N;E;33
15999;46;QEYHL;71.0;63.0;S;E;33
16412;32;F8EOO;70.0;79.0;S;E;33
20158;26;N10ER;71.0;81.0;S;E;33
24618;81;6SM0J;71.0;83.0;S;E;33
21247;14;J5PHI;71.0;87.0;S;W;33
19816;66;SQQGQ;72.0;50.0;S;E;33
21212;74;ATQY6;72.0;52.0;N;E;33
18633;74;DTVZZ;72.0;65.0;S;E;33
23494;6;3D3NP;75.0;51.0;S;E;33
21644;53;KS5O8;75.0;53.0;S;E;33
16933;54;IXB2E;75.0;57.0;S;E;33
19157;6;I6583;75.0;61.0;S;E;33
16181;82;XZFRG;74.0;70.0;S;E;33
15105;93;YHX9B;74.0;78.0;S;E;33
22256;36;AUJ1G;73.0;82.0;S;E;33
18594;14;EDOTZ;73.0;84.0;S;E;33
15275;43;1Y5JK;75.0;63.0;S;E;33
21517;33;3L5GI;75.0;74.0;S;E;33
20355;12;NWFGQ;75.0;78.0;S;E;33
21650;71;QRBJ6;75.0;86.0;S;E;33
24832;80;UR00W;76.0;72.0;S;E;33
22365;89;7PUZH;77.0;60.0;S;E;33
15628;79;EUT99;77.0;84.0;S;E;33
18803;29;PLQ7M;77.0;87.0;S;E;33
18062;90;4F7NR;76.0;89.0;S;E;33
21717;65;A1LYB;74.0;90.0;S;E;33
15873;45;HV69D;78.0;60.0;N;E;33
19431;92;KNY63;78.0;66.0;S;E;33
22566;46;XSOPM;78.0;72.0;S;E;33
24388;82;GDDC7;79.0;52.0;N;E;33
24397;87;21FKX;79.0;54.0;S;E;33
20690;34;PVFY7;79.0;64.0;S;E;33
24764;7;K9GNE;80.0;67.0;S;W;33
23803;82;LYV3W;82.0;59.0;S;E;33
18240;73;F8OSE;82.0;63.0;S;E;33
23965;13;FF1EO;82.0;65.0;S;E;33
19461;56;Q7HBD;83.0;54.0;S;E;33
18177;23;BLVEH;83.0;57.0;S;E;33
17524;44;GZLQ4;85.0;53.0;S;W;33
23393;40;L6BAQ;85.0;68.0;S;W;33
17350;69;F22HA;90.0;52.0;S;E;33
15068;89;1OO8Q;89.0;54.0;S;E;33
20694;36;36918;93.0;50.0;S;E;33
15496;44;W83ZI;92.0;52.0;S;E;33
19735;45;ZDZ3R;86.0;59.0;S;E;33
15892;46;LFNW7;89.0;56.0;S;E;33
11832;56;52CFA;86.0;61.0;S;E;33
17060;68;O7YK9;86.0;65.0;S;E;33
13447;72;SNCW2;88.0;60.0;S;E;33
15388;3;LS2YM;88.0;62.0;S;E;33
19838;12;743Y8;89.0;68.0;S;E;33
12396;95;TSPVM;92.0;58.0;S;E;33
14161;14;NFGD8;92.0;62.0;S;E;33
15572;8;HPAWH;90.0;64.0;S;E;33
15395;32;5VWDU;91.0;67.0;S;E;33
23073;16;3YDLU;92.0;65.0;N;E;33
22360;82;PUR72;82.0;69.0;S;E;33
17824;29;FNNYW;85.0;70.0;S;E;33
15178;50;662G9;89.0;70.0;S;E;33
17617;89;Y4J5J;82.0;71.0;S;E;33
16747;20;QF48Y;84.0;71.0;S;E;33
16111;81;BZ0F4;89.0;72.0;S;E;33
19420;21;JVUS1;85.0;74.0;N;E;33
16116;10;899Q4;87.0;76.0;S;E;33
18522;76;XOPQ6;89.0;76.0;S;E;33
20541;2;4OLQR;93.0;73.0;N;E;33
20700;62;NAYEK;81.0;77.0;S;E;33
13894;81;OYU3R;94.0;55.0;S;E;33
16224;26;EJOYH;94.0;59.0;S;E;33
15941;85;Z5295;96.0;53.0;S;E;33
18468;85;FFZWP;96.0;55.0;S;E;33
21329;47;N457D;96.0;57.0;N;E;33
22846;81;TS41I;99.0;60.0;S;E;33
20539;30;I1A7V;97.0;61.0;S;E;33
19208;93;L7XRX;97.0;63.0;S;E;33
18144;77;PDAPH;99.0;64.0;S;E;33
19991;15;Y22QI;95.0;67.0;S;E;33
16907;22;MGCH7;99.0;66.0;S;W;33
19761;8;I6MQH;95.0;69.0;S;E;33
15030;35;O22F9;95.0;73.0;S;E;33
20434;72;AX0IR;99.0;74.0;S;E;33
22532;23;ENHFI;98.0;76.0;S;E;33
18873;87;9M8GW;84.0;82.0;N;E;33
17951;28;IMCZL;79.0;83.0;S;E;33
23537;44;V4RPM;80.0;83.0;S;E;33
21841;31;G7C5H;80.0;89.0;N;E;33
21138;39;FH6NH;80.0;91.0;S;E;33
22291;50;VFRDG;82.0;87.0;N;E;33
19886;98;TP7OO;84.0;88.0;S;E;33
21780;3;L1ANC;88.0;84.0;S;E;33
24727;61;VV2RN;86.0;90.0;N;E;33
18655;33;BXUQU;96.0;78.0;S;W;33
24692;71;C31GB;98.0;78.0;S;E;33
23045;45;GIIEW;92.0;79.0;S;E;33
21631;2;MG05A;96.0;82.0;S;E;33
22288;64;6YJVE;90.0;83.0;S;E;33
22393;8;7B2JN;92.0;85.0;S;E;33
21161;98;CBQMX;92.0;87.0;S;E;33
18344;81;9L54E;92.0;91.0;S;W;33
20614;17;QX913;95.0;86.0;S;E;33
18715;4;UHTF1;96.0;84.0;S;E;33
18335;81;HK77B;98.0;82.0;S;E;33
24774;28;GPMUB;99.0;87.0;S;E;33
22000;22;BSUJC;25.0;93.0;N;E;33
24688;14;M7LGP;21.0;94.0;S;E;33
20800;70;Z7CXM;52.0;92.0;S;E;33
18830;10;KSI63;43.0;94.0;N;E;33
24194;42;40AUI;49.0;94.0;S;E;33
19731;48;T0Q1X;57.0;93.0;S;E;33
19913;87;V40AA;51.0;94.0;S;E;33
19871;96;7KUAC;61.0;94.0;N;E;33
19684;77;G1AYS;67.0;93.0;S;E;33
14452;0;NGX8A;63.0;94.0;S;E;33
22784;9;43XQN;74.0;94.0;S;E;33
22759;93;PEU6F;34.0;95.0;S;E;33
24366;5;9TAHW;45.0;95.0;S;W;33
21079;27;1WPA4;70.0;95.0;N;E;33
23185;86;ETC2M;78.0;95.0;N;E;33
23727;35;QSXU3;91.0;93.0;S;E;33
23468;27;W1JW2;91.0;95.0;S;E;33
22938;63;DYVG5;26.0;98.0;S;E;33
18909;41;YNRVF;32.0;97.0;S;W;33
21527;84;J1TP7;38.0;96.0;S;E;33
24507;12;63PGF;38.0;98.0;S;E;33
18266;98;VJVBU;42.0;96.0;S;E;33
18782;48;GOYWE;42.0;98.0;S;E;33
22518;79;36NB6;32.0;99.0;S;E;33
24494;29;X9HG8;36.0;99.0;S;E;33
23372;23;BUUX1;45.0;97.0;S;E;33
24488;83;JFN2Q;47.0;99.0;S;E;33
24854;83;4XJDS;60.0;96.0;S;E;33
22512;47;6HIZK;62.0;96.0;S;E;33
19943;73;ZRIJ1;66.0;97.0;S;E;33
17670;43;HUBJE;60.0;98.0;S;E;33
18246;99;VAN7H;64.0;98.0;S;E;33
24372;73;YCAY7;55.0;99.0;N;E;33
23127;28;TWTEP;66.0;99.0;S;W;33
21838;4;4KT4L;89.0;97.0;S;E;33
22946;73;RA0TC;89.0;99.0;S;E;33
24918;85;C9CVE;26.0;1.0;S;E;34
24857;99;KRBCE;41.0;1.0;S;E;34
24888;72;GJ1RI;49.0;1.0;S;E;34
